country_code,country_name,country_group,wjp_rol_2,vdem_core_v2x_pubcorr,vdem_core_v2x_execorr,vdem_core_v2lgcrrpt,wjp_rol_6_2,bs_bti_q12_1,rise_ee_1,rise_ee_2,rise_ee_3,rise_ee_4,rise_ee_5,rise_ee_6,rise_ee_7,rise_ee_8,rise_ee_9,rise_re_1,rise_re_2,rise_re_3,rise_re_4,rise_re_7,rise_ee_4_3,wb_gtmi_cgsi,wb_gtmi_gtei,wb_gtmi_psdi,wb_spi_census_and_survey_index,wb_spi_std_and_methods,vdem_core_v2clrspct,bs_bti_q15_1,vdem_core_v2stcritrecadm,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,wjp_rol_4_8,idea_gsod_v_22_16,oecd_epl_regular,oecd_epl_temporary,wb_wbl_labor,wb_aspire_coverage,wb_aspire_adequacy_benefits,vdem_core_v2juaccnt,bs_bti_q3_2,vdem_core_v2juhcind,wjp_rol_2_2,vdem_core_v2juncind,idea_gsod_v_21_05,wjp_rol_6_6,wjp_rol_4_3,wjp_rol_7_7,wjp_rol_7_1,wjp_rol_7_6,wjp_rol_7_5,wjp_rol_8_2,wjp_rol_8_1,wjp_rol_8_4,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2xcl_prpty,bs_bti_q7_2,wjp_rol_6,wb_lpi_lp_lpi_cust_xq,wb_gfdb_oi_01,wb_wbl_entrepreneurship,bs_bti_q8_2,wb_debt_transp_index,wb_gtmi_pfm_mis,wb_pefa_pi_2016_05,wb_pefa_pi_2016_07,wb_pefa_pi_2016_08,wb_pefa_pi_2016_10,wb_pefa_pi_2016_11,wb_pefa_pi_2016_12,wb_pefa_pi_2016_13,wb_pefa_pi_2016_14,wb_pefa_pi_2016_15,wb_pefa_pi_2016_16,wb_pefa_pi_2016_17,wb_pefa_pi_2016_18,wb_pefa_pi_2016_19,wb_pefa_pi_2016_20,wb_pefa_pi_2016_21,wb_pefa_pi_2016_22,wb_pefa_pi_2016_23,wb_pefa_pi_2016_24,wb_pefa_pi_2016_25,wb_pefa_pi_2016_26,wb_pefa_pi_2016_27,wb_pefa_pi_2016_28,wb_pefa_pi_2016_29,wb_pefa_pi_2016_30,bs_bti_si,wjp_rol_1,bs_bti_q3_1,vdem_core_v2xlg_legcon,bs_bti_q2_1,fh_fiw_pr_rating,vdem_core_v2pepwrses,vdem_core_v2pepwrsoc,vdem_core_v2pepwrgen,vdem_core_v2lgqugen,vdem_core_v2x_gender,vdem_core_v2peapspol,vdem_core_v2peapsecon,vdem_core_v2peapsgen,wdi_shstaanvczs,wdi_shstabrtczs,wdi_spregbrthzs,wdi_seprmenrltczs,wdi_sesecenrltczs,wdi_sepretcaqzs,wdi_seprmtcaqzs,wdi_sesectcaqzs,fh_fiw_cl_rating,bs_bti_q2_3,vdem_core_v2cacamps,rwb_pfi_index,vdem_core_v2x_cspart,vdem_core_v2cseeorgs,vdem_core_v2csreprss,vdem_core_v2dlengage,wjp_rol_4_7,vdem_core_v2clacfree,wjp_rol_4_5,wjp_rol_4_4,wjp_rol_4_6,vdem_core_v2cldiscm,vdem_core_v2cldiscw,wb_wbl_social,oecd_pmr_2018_1_1,oecd_pmr_2018_1_2,oecd_pmr_2018_1_3,oecd_pmr_2018_1_4,oecd_pmr_2018_2_1,oecd_pmr_2018_2_2,wjp_rol_3_2,wjp_rol_3_1,ibp_obs_obi,wjp_rol_3_4,wb_gtmi_dcei,wdi_nygdppcapppkd,log_gdp,vars_anticorruption_avg,vars_climate_avg,vars_digital_avg,vars_hrm_avg,vars_leg_avg,vars_mkt_avg,vars_pfm_avg,vars_pol_avg,vars_social_avg,vars_transp_avg
CHE,Switzerland,0,NA,0.9919110212335692,0.9928352098259979,0.690734055354994,NA,NA,0.7111111195882164,1,1,0.625,0.8956521501451008,0.4666666666666667,0.916666641235352,0.75,0.26041667819732717,1,0.75,0.881578947368421,0.816666641235352,1,0.5,NA,NA,NA,0.9333334,0.9,0.9418572609534307,NA,0.6495033112582782,0.8796812749003983,0.8866631523458091,NA,0.8969072164948454,0.3482296574032273,0.27193212185805277,1,NA,NA,0.7909299129638113,NA,0.8295382850587897,NA,0.947473506373829,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9084057971014492,0.9263560595709797,0.9602209944751381,NA,NA,0.9629629629629628,0.40527963149350393,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9414330218068536,NA,1,0.7617572001458258,0.8215689625705008,0.8313486482262853,0.01,0.979317697228145,0.9056807935076646,0.8888888888888887,0.8719744253311006,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0.7462759113652611,0.8996030761597618,0.9790136411332634,0.8917962136370633,0.9350928341261316,1,NA,0.8857387580299785,NA,NA,NA,0.8941634241245136,0.9506267196575972,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82302.0491822579,11.318151285289062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYR,Syrian Arab Republic,0,NA,0.09706774519716883,0.10051177072671438,0.14657039711191336,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1965335,0.29,0.1705152934692753,0.01,0.16211920529801327,0.30795219123505974,0.49158320154630114,NA,0.2268041237113402,NA,NA,0.10256410256410285,NA,NA,0.3695220644373187,0.1111111111111111,0.24815027244049323,NA,0.3392720012286899,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11408695652173911,0.21139499931684658,0.4152486187845304,0.01,NA,0.2592592592592593,0.48700206068527324,0.75,0.1111111111111111,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03740195377875836,NA,0.1111111111111111,0.09553478712357218,0.1111111111111111,0.01,0.15359095880422888,0.08111433942915743,0.18431004844506954,0.01,0.3164179104477612,0.20068530207394053,0.24578203374373003,0.3184959659004415,NA,NA,NA,NA,NA,0.09050295114517215,0.430876502990723,0.441741790771484,0.01,0.01,0.10707648320228731,0.16963532622178118,0.09024134312696747,0.11823918731722337,0.1499156053398803,0.18414672054709358,NA,0.15174875089221987,NA,NA,NA,0.11729182879377426,0.11748700703148887,0.345588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4189.83757087762,8.340417246264437,NA,NA,NA,0.2284339783097299,NA,NA,NA,NA,NA,NA
STP,São Tomé and Príncipe,0,NA,0.6091001011122347,0.6221084953940633,0.6623947051744886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2635999,0.32999999999999996,0.700771562413888,NA,0.34089403973509935,0.5094820717131474,0.48058337726234407,NA,NA,NA,NA,0.9047619047619077,NA,NA,0.534951901053596,NA,0.6342127903642099,NA,0.670250345569037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6199999999999999,0.6140183085120918,0.8209944751381216,NA,NA,NA,NA,0.75,NA,0.4372990353697748,NA,0.01,0.3333333333333333,0.01,0.01,0.01,0.25,0.16666666666666666,0.16666666666666666,0.01,0.01,0.01,0.16666666666666666,0.01,0.5,0.2,0.16666666666666666,0.01,0.01,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,NA,NA,NA,0.9019730010384217,NA,0.8333333333333334,0.5721837404301859,0.7001880020509315,0.6765119549929676,0.3,0.879317697228145,0.5972227231740307,0.368141054871561,0.5911097579540265,0.9724238026124817,0.9530102790014686,0.9851222104144527,NA,NA,0.27369827270507796,NA,NA,0.8333333333333334,NA,0.8472051465332381,NA,0.7038824763903463,0.6960135447129445,0.7834893355838577,0.5446067764998446,NA,0.7283369022127053,NA,NA,NA,0.8259922178988328,0.7635279730969123,0.9227941176470624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5541.3016760535,8.619984711719095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TWN,"Taiwan, China",0,NA,0.8311425682507583,0.9758444216990788,0.42412755716004813,NA,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8236153210250758,1,0.7061258278145697,0.8154900398406375,0.8427341416271305,NA,0.7731958762886598,NA,NA,1,NA,NA,0.6631546801038327,1,0.8143102953828506,NA,0.6808170787897405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7599999999999999,0.7480530127066539,0.9219889502762431,1,NA,0.7407407407407407,0.8894284539931343,0.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9557086788548509,NA,1,0.8290758047767394,1,1,0.7170980678089682,0.7023414800888736,0.8699484294421004,NA,0.9396588486140726,0.8560504959422904,0.871469828241374,0.8553508905465064,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.703674052894925,0.7547010667328206,0.9424973767051417,0.8025242419578268,0.8474451434709223,0.7830276655268884,NA,0.8043968593861528,NA,NA,NA,0.8440466926070039,0.8882604708040355,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8375930660614826,NA,NA,NA,NA,NA,NA
TJK,Tajikistan,0,NA,0.13609706774519723,0.07369498464687815,0.3217809867629362,NA,0.25,1,0.5,0.375,0.5,0.15652173497681374,0.3333333333333333,0.4259259414672853,0.01,0.26041667819732717,0.4,0.25,0.13157894736842105,0.01,0.5,1,NA,NA,NA,0.6739334,0.38,0.2004960044089281,0.25,0.1707615894039735,0.24793625498007968,0.12370409418379899,NA,0.3814432989690722,NA,NA,0.6190476190476176,NA,NA,0.37169033440219884,0.1111111111111111,0.20040149125322623,NA,0.15189679004761178,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16713043478260867,0.22680694083891245,0.4830939226519337,0.2222222222222222,NA,0.2592592592592593,0.20951691558663543,1,0.3333333333333333,0.5176848874598071,NA,1,0.5,0.01,0.25,0.5,0.5,NA,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,NA,1,1,0.4,0.5,0.5,0.6666666666666666,1,0.5,NA,0.5,0.16666666666666666,0.16666666666666666,0.1692920593338349,NA,0.1111111111111111,0.040706126687435104,0.01,0.01,0.1608822457163689,0.22105622970432406,0.2350367244882013,0.01,0.4304904051172708,0.28721370604147883,0.17376500987992094,0.2881412695996346,NA,NA,NA,NA,NA,NA,NA,NA,0.13333333333333333,0.1111111111111111,0.7031593995711223,0.351376829570826,0.1752360965372508,0.28967215637986765,0.2576952585545496,0.2753497046938141,NA,0.1491220556745182,NA,NA,NA,0.18652140077821008,0.17251605013757262,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4472.3241378777,8.405663493844605,NA,0.38142353970894877,NA,0.19857958859535604,NA,NA,NA,NA,NA,NA
TZA,Tanzania,0,0.32,0.8521739130434782,0.8190378710337769,0.5666967509025271,0.3500069380990655,0.4375,0.29629629770914695,0.333333320617676,0.08333333015441889,0.01,0.46956520493044124,0.01,0.08333333015441889,0.01,0.01,0.8,0.5,0.19736842105263158,0.6,0.5,0.01,NA,NA,NA,0.8003334,0.5,0.6478644254615598,0.375,0.5441059602649007,0.45431075697211154,0.558074152170093,0.46622103681194366,0.7216494845360825,NA,NA,0.8424908424908417,NA,NA,0.3268896014658727,0.6111111111111112,0.6526813880126183,0.3327386131519316,0.6776532022730763,0.33,0.41,0.2276341402737562,0.4070316864333041,0.3053019650261403,0.42994098253696006,0.3562385418500546,0.40208082981109544,0.3708183456972676,0.4992908776038197,0.6168985507246376,0.5812815958464271,0.6906077348066298,0.4444444444444444,0.34647887323943666,NA,0.41755295213835847,0.75,0.6666666666666666,0.2765273311897106,NA,0.01,0.5,0.3333333333333333,1,0.16666666666666666,NA,0.6666666666666666,0.5,0.6666666666666666,0.01,1,1,1,1,0.2,0.01,NA,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.4625986367721904,0.4358974358974359,0.2777777777777778,0.8095534787123572,0.4444444444444444,0.3666666666666667,0.7636529347429821,0.6887711502307299,0.7243006719799969,1,0.8430703624733475,0.4545356176735798,0.6082079343365253,0.5020246612878673,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.4444444444444444,0.6570693352394568,0.5018109650210865,0.80125918153200415,0.5598891796213638,0.5671628049716128,0.6062480571961454,0.45628685362213384,0.6244682369735902,0.6398478409057508,0.40118461893843,0.2311814961415921,0.6884046692607004,0.6924487924182208,0.7683823529411749,NA,NA,NA,NA,NA,NA,0.41896668421448446,0.19897663109904926,NA,0.14308886971527177,NA,3620.79345703125,8.194448467827057,0.5815830946157695,0.2719206190386709,NA,0.515871058973733,0.4433877312834161,NA,NA,0.6197030508816299,0.560838885160065,NA
THA,Thailand,0,0.39249999999999996,0.43276036400404444,0.17911975435005112,0.26720818291215404,0.40726981874543466,0.625,0.7777777862548829,1,1,1,0.9652173656903514,0.5555555725097654,0.754629618326823,0.736111119588216,0.40550594509509563,0.4,0.958333358764648,0.1900584839937979,0.733333358764648,0.01,1,NA,NA,NA,0.7993333,0.78,0.29594929732708736,0.5,0.6054304635761589,0.6036653386454184,0.711298541556844,0.44254898074901045,0.5360824742268041,NA,NA,0.9010989010989011,0.8956417910447761,1,0.36601007787448464,0.2222222222222222,0.5374820762833381,0.648100214499416,0.47286131162647826,0.33,0.4425,0.3605159152520203,0.179884751983153,0.5193528033171083,0.22987499567501846,0.26303627814139435,0.426357559551006,0.3896206639695844,0.3011435422465592,0.36455072463768107,0.46208498428747097,0.6742541436464089,0.4444444444444444,0.3802816901408451,0.6666666666666665,0.6712176249012191,0.75,0.7777777777777778,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24704754053246442,0.37435897435897447,0.1111111111111111,0.7833852544132918,0.1111111111111111,0.06666666666666665,0.5101348888078746,0.4029054862416681,0.8224722612908266,0.01,0.7044776119402985,0.29175834084761043,0.47727618179054565,0.48728878063632214,0.9796806966618287,0.9867841409691629,0.997874601487779,NA,NA,1,1,1,0.3666666666666667,0.1111111111111111,0.2902644746247319,0.4920119077152071,0.5555089192025183,0.5790364783746345,0.33760932944606414,0.28299658066521605,0.399741047591281,0.35985724482512493,0.657624074842193,0.4882659077204343,0.3670476538537056,0.35741634241245135,0.35961479669825747,0.9227941176470624,NA,NA,NA,NA,NA,NA,0.41750279172581034,0.43033129154791777,NA,0.46108225481737136,NA,21191.4540309274,9.961353267640014,0.33577162400233684,0.6944701630617642,NA,0.5432687282211017,0.3832704777392315,0.597810761633264,NA,0.37669735513402614,0.43297291583729125,NA
TLS,Timor-Leste,0,NA,0.7031344792719919,0.6931422722620266,0.5295728038507822,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6401335,0.61,0.6111876550013777,0.375,0.33298013245033115,0.47499601593625496,0.3523106659638025,NA,0.865979381443299,NA,NA,0.9010989010989011,NA,NA,0.5503130248892961,0.7777777777777778,0.5636076856897047,NA,0.6767624020887728,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5132753623188405,0.46782347315206996,0.6413259668508288,0.1111111111111111,NA,NA,NA,0.75,0.4444444444444444,0.4911575562700964,NA,0.6666666666666666,0.5,0.01,0.25,0.16666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.01,0.01,0.01,0.5,0.25,1,NA,0.01,0.16666666666666666,0.01,NA,0.01,0.5,0.16666666666666666,0.5,0.16666666666666666,0.7224410541570653,NA,0.7222222222222222,0.6593977154724818,0.8888888888888888,0.8333333333333334,0.6165876777251185,0.6515125619552213,0.5283638068448195,0.75,0.7955223880597015,0.6584310189359783,0.34716522267821853,0.6277972294108692,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,0.9444444444444444,0.550107219442459,0.7557429918134457,0.6272822665267577,0.7789133446205941,0.8437931563602885,0.614796394156046,NA,0.7361884368308351,NA,NA,NA,0.7688404669260701,0.7495872821767045,0.9227941176470624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4330.46385568831,8.373429941283966,NA,NA,NA,0.42929489387035324,NA,NA,NA,NA,NA,NA
TGO,Togo,0,0.3375000000000001,0.29484327603640037,0.20163766632548613,0.405956678700361,0.5335081385211115,0.375,0.666666641235352,0.583333320617676,0.333333320617676,0.01,0.599999984077786,0.08888888676961267,0.75,0.33333333333333337,0.01,0.8,0.833333358764648,0.23684210526315788,0.2,0.01,0.01,NA,NA,NA,0.6996666,0.53,0.5915679250482226,0.5,0.4566556291390728,0.29367330677290837,0.41627130557019854,0.4340209079949134,0.8865979381443299,NA,NA,0.9369963369963368,NA,NA,0.3049015116811727,0.3333333333333333,0.388098652136507,0.35879005578845985,0.4735063738289049,0.01,0.41000000000000003,0.33175433242115476,0.4288570335485488,0.4483724535785109,0.35768882869612934,0.4927401206459587,0.4039708786951272,0.26018425446721544,0.6176151780518414,0.3476811594202898,0.36838365896980463,0.7569060773480664,0.4444444444444444,0.4338028169014085,0.2962962962962962,0.4482679749474096,0.8,0.6666666666666666,0.785369774919614,NA,0.6666666666666666,0.3333333333333333,NA,0.01,0.3333333333333333,0.25,0.01,0.6666666666666666,0.16666666666666666,0.75,0.16666666666666666,NA,0.75,0.5,NA,0.01,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3996069292886106,0.24871794871794872,0.3333333333333333,0.3721703011422638,0.4444444444444444,0.3333333333333333,0.5892453518045935,0.656058793368655,0.7068291920612595,0.25,0.7756929637526653,0.6311992786293958,0.3381060951512388,0.6572994367483636,NA,NA,NA,NA,NA,0.700990753173828,0.7737681274414062,0.34456558227539097,0.5,0.3888888888888889,0.4087205146533238,0.6420739270652442,0.6260230849947535,0.6488533169154995,0.5259475218658892,0.5129002175940317,0.4212487032344671,0.6965881513204853,0.7990120763333634,0.37959679060996077,0.1601451708440649,0.44155642023346303,0.44114949556710487,0.8147058823529398,NA,NA,NA,NA,NA,NA,0.21671022134349918,0.1508209553056046,NA,0.16257262007477713,NA,2767.51655834427,7.925705647706454,0.35468915191667183,0.3650456844174526,NA,0.4516336333060805,0.37269869560370344,0.5299529349896042,NA,0.4644938719315552,0.5254631351545925,NA
TON,Tonga,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6067334,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3040293040293039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,0.5811897106109325,NA,0.6666666666666666,NA,NA,1,0.5,0.75,0.16666666666666666,0.16666666666666666,0.5,0.75,0.6666666666666666,0.16666666666666666,0.75,0.16666666666666666,NA,0.01,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,NA,NA,NA,NA,NA,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,0.9666182873730041,0.9750367107195302,0.975557917109458,NA,NA,0.6326815128326415,0.9492974700927733,NA,0.8333333333333334,NA,NA,0.7218060034730834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6911764705882373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7075.55624772951,8.864401341008133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,Trinidad and Tobago,0,0.415,0.8958543983822043,0.9473899692937564,0.6286101083032491,0.5788979680533265,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3496666,0.48000000000000004,0.5541471479746487,0.625,0.48407284768211917,0.6509960159362549,0.729783869267264,0.63415880827732,0.8814432989690721,NA,NA,0.7106227106227099,NA,NA,0.530768056191785,0.7777777777777778,0.7545167765987956,0.6822677380780666,0.7468898786668714,0.67,0.575,0.28302398764840003,0.50630106005153,0.5253135027943033,0.32377084023270875,0.2678097236556309,0.1589193664125308,0.21862232818561675,0.22607725045047572,0.696463768115942,0.6711026096461266,0.881767955801105,0.6666666666666666,0.4422535211267606,0.2592592592592593,0.08214724677501166,1,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8198819606763936,0.4897435897435898,0.7777777777777778,0.819730010384216,1,0.8333333333333334,0.6813707619394823,0.6038284054007863,0.6464760118768558,0.01,0.908315565031983,0.7617673579801624,0.6193342453260373,0.883848378748668,NA,NA,NA,NA,NA,0.8141928482055666,0.8054759724934897,0.910244598388672,0.8333333333333334,0.8888888888888888,0.8227019299499643,0.7762589928057555,0.8665267576075552,0.8240726489148839,0.809452201933405,0.7931302455704071,0.7123686853825305,0.7950035688793718,0.8327178445403617,0.6369673535700706,0.38057930566807296,0.8075642023346302,0.7664322837052889,0.8272058823529437,NA,NA,NA,NA,NA,NA,0.5018672258716597,0.3628642268423151,NA,0.5602927811331607,NA,31193.9157013861,10.347978345209777,0.6931504888065072,NA,NA,0.6087999761720574,0.5067426273239154,0.5553491082714672,NA,0.6900415832876744,0.7733252578398415,NA
TUN,Tunisia,0,0.39499999999999996,0.5609706774519716,0.8716479017400204,0.5601684717208183,0.49317421959476265,0.625,0.933333358764648,1,0.916666641235352,1,0.4782608436050859,0.3333333333333333,0.48611110687255904,0.45833333333333337,0.8159722455792012,0.8,0.75,0.8114035355417347,0.716666641235352,1,1,NA,NA,NA,0.6169998999999999,0.45,0.5901074676219344,0.5,0.3922516556291391,0.6202390438247012,0.6029520295202951,0.3710351604432626,0.8762886597938145,NA,NA,0.380952380952381,NA,NA,0.6676744541151322,0.5555555555555556,0.6006022368798394,0.393345865186419,0.7864229765013054,0.5,0.5925,0.39358722163376586,0.38502148204074316,0.4986544077879935,0.2726777320290837,0.40887152649877667,0.47064967207737796,0.4271870872342723,0.3804693361004578,0.7512463768115942,0.7450471375871021,0.8928176795580111,0.5555555555555556,0.46197183098591554,NA,0.7154489384131769,0.75,0.6111111111111112,NA,NA,0.6666666666666666,1,0.5,0.01,0.3333333333333333,0.25,0.5,0.3333333333333333,0.6666666666666666,0.75,0.5,0.16666666666666666,1,1,0.6,0.01,0.5,0.6666666666666666,1,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.5984253549506477,0.5282051282051282,0.5555555555555556,0.8672897196261682,0.8333333333333334,0.7333333333333334,0.9086401749908859,0.7141343360109382,0.6611032973902171,0.45,0.8609808102345416,0.5769161406672678,0.619577443380453,0.5509209925407216,NA,NA,NA,NA,NA,1,1,0.9864835611979167,0.6666666666666666,0.6666666666666666,0.3529092208720515,0.6132721409079631,0.74102833158447,0.6655687240264738,0.658216970998926,0.7359962698165994,0.6499051926267528,0.5769878658101356,0.6201819825006778,0.6175176554311679,0.37575835823382764,0.5869260700389105,0.6282788138184041,0.6139705882352933,NA,NA,NA,NA,NA,NA,0.4860342258742028,0.3383990328986378,NA,0.37847339660626983,NA,12622.9603929417,9.443272688058142,0.5761922541015145,0.7578175649687875,NA,0.541110039319214,0.5193831216493776,NA,NA,0.7010000948755226,0.6106157198896867,NA
TKM,Turkmenistan,0,NA,0.06693629929221429,0.10235414534288637,0.13011432009626953,NA,0.25,0.4,0.5,0.458333320617676,0.01,0.13043477914734478,0.01,0.01,0.01,0.05952381053749397,0.06666666666666667,0.01,0.01,0.1,0.01,0.01,NA,NA,NA,0.2336665,0.15,0.15761917883714524,0.125,0.1426490066225166,0.3521912350597609,0.4902477596204533,NA,0.16494845360824742,NA,NA,NA,NA,NA,0.5282333180638266,0.1111111111111111,0.1856897046171494,NA,0.09915527568729848,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20089855072463766,0.19805984424101652,0.10607734806629834,0.01,NA,NA,0.01,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1466538792701263,NA,0.1111111111111111,0.0367601246105919,0.01,0.01,0.17681370761939477,0.2324388993334473,0.4267854352242538,0.01,0.41961620469083155,0.5157799819657349,0.48742970056239543,0.6101080834221342,1,1,0.9989373007438895,NA,NA,NA,0.995473861694336,0.996260935465495,0.01,0.01,0.8522944960686206,0.06727859092036717,0.021196222455403983,0.037709712174849946,0.2064753721037287,0.11672365557973272,NA,0.1934332619557459,NA,NA,NA,0.21758754863813226,0.2624579639254051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17866.4041809169,9.790677366916274,NA,0.12780991106057385,NA,0.2535414360279752,NA,NA,NA,NA,NA,NA
TCA,Turks and Caicos Islands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9608127721335266,1,0.9914984059511158,NA,NA,0.7889253997802734,0.8913230133056641,0.9526540184020997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31839.3705381969,10.368458870233908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUV,Tuvalu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3863335,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1696141479099678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.9114658925979681,0.9926578560939795,0.8639744952178534,NA,NA,0.9273172454833986,0.6284841632843018,0.5302819595336916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5812.39924537753,8.667748715616778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
